,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2004,8565-CLBZW,Male,False,False,False,24,True,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,True,Mailed check,89.85,2165.05,True
2005,9139-WQQDY,Female,False,True,True,49,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,False,Mailed check,100.45,4941.8,True
2006,0224-HJAPT,Male,False,False,False,5,True,Yes,DSL,No,No,No,No,No,No,Month-to-month,False,Electronic check,47.15,223.15,True
2007,8086-OVPWV,Male,False,False,False,2,True,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,80.2,181.1,True
2008,9430-FRQOC,Female,False,False,True,4,True,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,True,Mailed check,87.1,341.45,True
2009,7639-OPLNG,Male,False,True,True,70,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,True,Bank transfer (automatic),79.25,5731.85,False
2010,3074-GQWYX,Male,False,False,False,5,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Bank transfer (automatic),75.9,357.75,True
2011,1492-QGCLU,Male,False,True,True,53,True,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,False,Electronic check,85.7,4616.1,False
2012,6845-RGTYS,Female,False,True,False,47,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,True,Electronic check,98.75,4533.7,True
2013,7328-OWMOM,Female,False,False,True,31,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Credit card (automatic),20.1,589.25,False
2014,4418-LZMSV,Male,False,True,True,13,True,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,False,Bank transfer (automatic),61.8,750.1,False
2015,5155-AZQPB,Female,False,True,True,28,True,Yes,DSL,No,No,No,No,No,No,Month-to-month,False,Mailed check,49.9,1410.25,False
2016,8861-HGGKB,Female,False,False,False,10,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,False,Electronic check,86.45,830.85,True
2017,1087-GRUYI,Male,False,True,False,38,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),20.4,743.5,False
2018,7065-YUNRY,Female,False,False,False,1,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Mailed check,45.3,45.3,True
2019,7694-VLBWQ,Male,False,True,False,67,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,False,Electronic check,104.1,7040.85,True
2020,2546-KZAAT,Male,False,True,False,52,True,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,True,Mailed check,75.4,3865.45,False
2021,0181-RITDD,Male,False,True,True,62,True,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Mailed check,108.15,6825.65,False
2022,5989-PGKJB,Female,False,False,False,16,True,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,True,Electronic check,86.25,1340.1,False
2023,4795-KTRTH,Female,True,True,False,5,True,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Electronic check,81.0,371.65,True
2024,8272-ONJLV,Male,False,False,False,12,True,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,False,Electronic check,95.7,1184.0,False
2025,1488-PBLJN,Female,False,True,True,72,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),116.85,8477.7,False
2026,0308-GIQJT,Male,True,False,False,71,True,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,False,Bank transfer (automatic),105.75,7382.85,False
2027,3778-FOAQW,Female,False,True,False,24,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,20.15,456.85,False
2028,4452-ROHMO,Female,False,False,False,15,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.6,331.6,False
2029,6481-OGDOO,Male,False,True,False,67,True,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,True,Credit card (automatic),90.6,6056.15,True
2030,3090-LETTY,Male,False,False,True,2,True,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,False,Bank transfer (automatic),60.95,134.6,False
2031,5349-AZPEW,Female,False,True,True,5,False,No phone service,DSL,No,No,No,No,No,No,Month-to-month,False,Mailed check,25.05,125.5,False
2032,3753-TSEMP,Female,False,True,False,15,True,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,False,Electronic check,88.15,1390.6,True
2033,8305-VHZBZ,Male,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,20.2,20.2,True
2034,9720-JJJOR,Male,False,True,True,41,True,No,DSL,Yes,Yes,Yes,No,No,No,One year,True,Bank transfer (automatic),60.3,2511.3,False
2035,8100-HZZLJ,Female,False,False,True,43,True,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,True,Electronic check,63.95,2737.05,False
2036,8775-ERLNB,Male,True,True,False,1,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Electronic check,74.3,74.3,False
2037,8309-IEYJD,Female,True,False,False,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Mailed check,70.6,70.6,False
2038,9172-JITSM,Female,False,True,True,26,True,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,90.8,2361.8,True
2039,6298-QDFNH,Male,False,False,False,22,True,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Electronic check,79.35,1730.35,True
2040,7398-HPYZQ,Male,False,True,False,71,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Bank transfer (automatic),90.55,6404.0,False
2041,3546-GHEAE,Male,False,False,False,7,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.45,165.35,False
2042,7361-YPXFS,Female,True,False,False,28,True,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,False,Bank transfer (automatic),64.45,1867.6,False
2043,6557-BZXLQ,Male,True,False,False,16,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Electronic check,69.65,1043.3,False
2044,2550-QHZGP,Male,False,False,False,7,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,19.5,128.6,False
2045,7519-JTWQH,Female,False,False,False,69,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),110.5,7455.45,False
2046,2538-OIMXF,Female,False,False,True,1,False,No phone service,DSL,No,No,No,No,No,No,Month-to-month,False,Mailed check,24.7,24.7,False
2047,8543-MSDMF,Male,False,False,False,3,True,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,77.4,206.15,False
2048,9961-JBNMK,Male,True,False,False,21,True,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,True,Bank transfer (automatic),96.8,2030.3,True
2049,1170-SASML,Female,False,True,False,69,True,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,True,Bank transfer (automatic),85.4,5869.4,False
2050,4872-JCVCA,Female,False,True,False,71,False,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,True,Bank transfer (automatic),47.6,3377.8,False
2051,5346-BZCHP,Female,False,True,True,69,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.4,1346.2,False
2052,2038-LLMLM,Female,False,False,False,48,True,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,True,Electronic check,103.85,4946.05,False
2053,6173-ITPWD,Male,False,True,False,47,True,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,True,Bank transfer (automatic),83.35,4065.0,True
2054,9734-UYXQI,Female,False,False,False,2,True,Yes,DSL,No,No,No,No,No,No,Month-to-month,True,Electronic check,49.4,106.55,True
2055,1216-BGTSP,Male,False,False,False,45,True,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,True,Credit card (automatic),108.45,4964.7,False
2056,4138-NAXED,Male,False,False,False,51,True,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,False,Bank transfer (automatic),81.0,4085.75,False
2057,2189-UXTKY,Female,False,True,False,22,True,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,True,Electronic check,79.2,1742.75,True
2058,0744-BIKKF,Male,False,False,False,72,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Bank transfer (automatic),86.65,6224.8,False
2059,7483-IQWIB,Male,False,True,True,37,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,True,Electronic check,92.95,3415.25,False
2060,5248-KWLAR,Male,False,True,True,71,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Electronic check,90.35,6325.25,False
2061,4958-GZWIY,Male,False,True,True,7,True,No,DSL,No,No,Yes,No,No,No,Month-to-month,False,Electronic check,48.7,340.25,True
2062,7996-MHXLW,Female,False,False,False,66,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Credit card (automatic),25.15,1683.6,False
2063,7833-PKIHD,Male,False,True,True,51,True,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,True,Bank transfer (automatic),76.4,3966.3,False
2064,7061-OVMIM,Female,False,True,True,30,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Bank transfer (automatic),19.55,608.5,False
2065,5153-RTHKF,Female,False,False,False,34,True,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,False,Electronic check,85.35,2896.6,False
2066,1852-QSWCD,Male,False,True,True,64,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Mailed check,24.8,1514.85,False
2067,4832-VRBMR,Male,True,True,False,65,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,True,Bank transfer (automatic),103.15,6792.45,False
2068,9079-LWTFD,Male,False,False,False,47,True,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,False,Mailed check,100.75,4669.2,False
2069,6356-ELRKD,Female,False,False,False,1,True,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,95.6,95.6,True
2070,8624-GIOUT,Female,False,False,False,49,True,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,True,Credit card (automatic),59.75,2934.3,True
2071,3392-EHMNK,Female,False,True,True,67,True,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,False,Credit card (automatic),94.1,6302.8,False
2072,5986-WWXDV,Male,False,False,True,39,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Bank transfer (automatic),19.35,779.2,False
2073,3061-BCKYI,Male,False,False,False,14,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.9,283.75,False
2074,6179-GJPSO,Female,True,False,False,43,True,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,True,Credit card (automatic),108.15,4600.7,True
2075,7901-TBKJX,Male,True,False,False,56,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,101.05,5594.0,False
2076,7228-PAQPD,Female,False,False,False,14,True,No,DSL,No,No,No,Yes,No,Yes,One year,False,Credit card (automatic),59.1,772.85,False
2077,3177-LASXD,Female,False,False,False,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Electronic check,71.35,71.35,True
2078,7746-QYVCO,Male,False,True,True,16,True,No,DSL,Yes,Yes,No,No,No,No,One year,True,Mailed check,55.85,857.8,False
2079,5804-HYIEZ,Male,False,True,True,70,True,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,True,Electronic check,106.05,7554.05,False
2080,9919-FZDED,Male,True,True,False,72,True,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,True,Credit card (automatic),84.1,5981.65,False
2081,5934-TSSAU,Female,False,True,True,23,True,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,True,Credit card (automatic),75.3,1702.9,False
2082,3486-KHMLI,Male,False,False,True,21,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,24.7,467.15,False
2083,4897-QSUYC,Female,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,20.15,20.15,True
2084,1084-UQCHV,Male,False,False,True,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Bank transfer (automatic),69.75,69.75,True
2085,8290-YWKHZ,Female,True,True,False,32,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,93.2,2931.0,True
2086,2955-BJZHG,Male,False,True,True,17,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,False,Electronic check,80.85,1400.85,True
2087,3806-DXQOM,Female,False,False,False,4,False,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,True,Electronic check,33.65,137.85,True
2088,6784-XYJAE,Female,False,False,False,36,True,Yes,DSL,No,No,Yes,No,No,No,One year,False,Electronic check,55.8,1941.5,False
2089,3933-DQPWX,Female,False,False,False,50,False,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,False,Credit card (automatic),39.7,1932.75,False
2090,6661-EIPZC,Female,False,True,True,48,False,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,True,Credit card (automatic),29.5,1423.05,False
2091,8957-THMOA,Female,False,False,True,50,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),20.15,970.85,False
2092,2251-PYLPB,Male,False,True,False,72,True,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,False,Credit card (automatic),79.55,5810.9,False
2093,5555-RNPGT,Male,False,False,True,10,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Credit card (automatic),24.8,223.9,False
2094,1057-FOGLZ,Female,False,False,False,18,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.65,391.7,False
2095,9300-RENDD,Male,False,False,False,1,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Electronic check,79.95,79.95,True
2096,0761-AETCS,Female,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Electronic check,19.3,19.3,True
2097,8087-LGYHQ,Male,False,False,False,9,True,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,94.05,811.65,False
2098,4137-BTIKL,Male,False,False,False,2,True,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,False,Mailed check,90.75,174.75,False
2099,2190-BCXEC,Female,False,True,False,40,True,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,True,Credit card (automatic),78.85,3126.85,False
2100,6227-FBDXH,Male,False,True,False,69,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,False,Bank transfer (automatic),99.5,6841.45,False
2101,2153-MREFK,Female,False,True,False,37,True,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,True,Electronic check,99.2,3754.6,True
2102,2911-WDXMV,Male,False,False,True,18,True,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,True,Credit card (automatic),80.55,1406.65,False
2103,7206-PQBBZ,Male,True,True,False,11,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,70.2,834.7,False
2104,3106-ULWFW,Female,False,True,False,8,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Credit card (automatic),85.2,627.4,True
2105,0925-VYDLG,Female,False,False,False,3,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Electronic check,75.25,242.0,True
2106,4547-FZJWE,Male,False,True,True,55,True,No,DSL,Yes,No,No,No,No,Yes,One year,False,Credit card (automatic),59.45,3157.0,False
2107,7422-WNBTY,Male,False,True,False,33,True,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,True,Electronic check,93.35,3092.0,False
2108,0842-IWYCP,Female,False,False,False,46,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Bank transfer (automatic),44.95,2168.9,False
2109,3521-HTQTV,Male,False,False,False,34,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),26.1,980.35,False
2110,3744-ZBHON,Female,False,False,False,3,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Electronic check,20.2,65.95,False
2111,3373-DIUUN,Male,False,True,True,30,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,21.25,711.9,False
2112,8383-SGHJU,Female,False,False,False,33,True,Yes,DSL,Yes,No,No,Yes,No,No,One year,False,Electronic check,59.4,1952.8,False
2113,7607-QKKTJ,Male,False,True,True,45,True,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,True,Credit card (automatic),95.0,4368.85,False
2114,7707-PYBBH,Male,False,False,False,40,True,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,True,Mailed check,61.9,2647.1,False
2115,8984-HPEMB,Female,False,False,False,71,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Electronic check,118.65,8477.6,False
2116,4349-GFQHK,Male,False,False,False,1,True,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,False,Electronic check,54.35,54.35,True
